open,high,low,close,volume
4347.9399,4378.3501,4347.5498,4367.3301,460679190
4354.3799,4371.29,4339.8599,4367.0801,454370406
4359.6699,4416.1099,4357.7402,4404.2002,550783199
4390.0601,4413.0801,4376.8701,4400.2598,573768460
4408.8198,4420.8799,4387.7998,4410.8301,936270788
4403.0898,4430.4399,4400.3501,4426.98,503208809
4403.46,4450.7598,4401.2598,4437.6201,483056011
4431.8198,4434.7598,4394.96,4402.5601,479117380
4380.23,4405.9902,4374.71,4405.5298,483363575
4415.04,4417.5698,4393.0801,4398.0698,399700670
4391.1899,4471.77,4384.27,4467.7202,505492747
4494.7002,4518.1699,4481.8398,4490.8799,526548035
4491.0098,4504.2402,4478.1299,4483.6499,529240234
4461.77,4534.3198,4452.1099,4532.0801,587575352
4526.3901,4533.4302,4503.6499,4511.7002,494517469
4479.1099,4494.71,4465.04,4470.75,524535053
4476.3501,4544.5898,4476.3501,4543.7798,515998637
4519.02,4525.6899,4459.7202,4475.29,618811935
4506.9702,4515.9102,4459.5601,4474.9199,512446564
4496.2598,4516.1001,4458.4702,4458.71,515036354
4464.0698,4503.8901,4435.0498,4496.04,523938327
4526.9199,4560.1099,4524.2598,4554.7202,629062325
4554.6602,4569.73,4541.6602,4554.6201,524767936
4550.3101,4558.9199,4531.0,4543.1602,540796369
4535.21,4570.5801,4531.1099,4569.3101,551431767
4573.5801,4574.3799,4515.98,4540.96,640813769
4539.1899,4562.3301,4523.8999,4540.4399,598080338
4540.71,4558.6699,4522.8501,4540.7998,565818322
4478.4399,4502.3901,4440.1401,4474.1899,712279259
4459.6699,4474.77,4452.8701,4474.1299,479232746
4480.6001,4490.0601,4439.3799,4452.9702,595926669
4412.8198,4426.27,4381.1699,4416.6299,713941321
4419.1201,4447.2002,4355.2998,4363.9902,801461015
4367.5898,4372.9702,4307.1001,4341.2998,836650447
4350.8301,4386.98,4334.5898,4381.2998,584149831
4349.0801,4368.7598,4329.7598,4341.3901,604245908
4314.5,4328.2202,4301.0698,4312.0098,615825769
4326.9102,4333.1201,4299.6099,4309.48,576778827
4290.3599,4330.2402,4282.0,4330.1699,569980960
4331.6602,4361.8701,4329.8999,4341.23,492978652
4360.73,4404.0898,4351.1602,4402.04,526157033
4395.8799,4407.9302,4360.73,4361.0298,568997543
4376.0898,4377.8599,4312.8799,4342.8101,644767753
4337.8301,4364.2402,4318.7002,4326.5298,567366813
4335.3301,4395.7002,4329.8901,4380.48,562214165
4376.5498,4385.0601,4311.1802,4322.5601,604911584
4314.3398,4360.9102,4305.73,4338.23,560478810
4319.8599,4331.5801,4284.3701,4315.5801,529457242
4330.0698,4379.98,4329.5698,4362.8999,640027404
4364.73,4382.3999,4353.3599,4355.1001,497431954
4381.3398,4449.21,4380.46,4444.2998,569453691
4459.2598,4488.52,4453.0498,4476.4302,569527177
4478.5698,4494.0298,4469.7598,4487.96,511556405
4490.96,4512.54,4489.1602,4512.54,462199260
4513.8501,4526.8398,4497.6499,4523.8901,720957514
4507.1802,4530.3901,4502.7798,4520.0698,528010387
4510.8101,4531.3501,4488.0801,4531.3501,479757821
4520.98,4523.3599,4480.7998,4509.79,482538046
4517.8799,4536.5498,4510.3301,4523.6299,438332989
4527.8599,4532.2998,4511.4199,4513.0898,493355948
4521.1001,4529.0898,4505.3901,4520.6299,438338940
4501.1499,4518.5,4494.7598,4512.6899,459421360
4473.0801,4480.48,4447.3301,4461.0498,542293277
4436.1201,4461.27,4419.73,4422.7598,597507676
4413.71,4439.73,4392.4302,4424.9102,565294524
4433.6802,4439.6099,4404.5801,4409.5098,548258812
4387.8999,4428.27,4362.1602,4424.23,543727930
4409.75,4409.75,4363.6299,4374.3799,755187601
4424.1099,4444.0601,4397.3599,4400.1602,558407578
4408.0298,4422.6699,4398.6401,4413.3999,504975642
4415.46,4442.02,4400.8799,4404.73,518049778
4437.6099,4467.48,4420.1602,4467.48,547122203
4294.7998,4373.1499,4274.54,4299.1001,855889593
4247.71,4249.0,4179.73,4201.0601,893980829
4245.3198,4291.4302,4245.29,4290.4702,667025606
4323.3301,4373.96,4322.3599,4364.7402,621735933
4378.75,4417.96,4359.5801,4417.7002,677250334
4411.77,4453.8599,4411.7598,4437.4399,558522292
4414.3501,4418.04,4386.5601,4410.75,551333557
4388.4302,4447.23,4375.7202,4444.7002,595421524
4451.1499,4468.3101,4438.7998,4459.5801,539294863
4484.9199,4529.7202,4476.5,4528.3599,559240096
4544.3301,4569.9702,4544.3301,4554.71,528423965
4579.8501,4588.2402,4570.5601,4577.6099,613762811
4589.1299,4589.9502,4565.7002,4565.77,507541120
4597.1899,4604.7598,4585.71,4596.4902,517397060
4602.0,4607.1699,4579.8301,4589.8301,504745192
4595.0601,4627.5698,4591.8301,4619.6802,486612118
4601.6802,4617.4702,4595.3799,4603.2798,586403677
4630.8501,4665.6699,4623.9302,4657.2002,671192391
4662.9502,4669.5298,4634.0698,4647.02,626502880
4650.98,4670.54,4635.2202,4666.0698,528945996
4662.8999,4667.0898,4650.5,4665.9302,581549995
4664.1001,4687.8999,4648.9199,4672.1099,731739832
4711.1099,4716.0698,4685.1099,4702.8799,727536714
4710.23,4725.7798,4696.0801,4721.4102,628886653
4734.7002,4743.25,4715.77,4730.23,591629900
4734.4399,4767.2402,4728.73,4756.04,548649829
4748.4199,4752.29,4689.5498,4719.21,645277857
4716.5801,4734.3301,4712.1001,4734.3301,525160044
4731.54,4749.0898,4719.0098,4743.8101,565423199
4769.1699,4799.8599,4763.5801,4791.21,638739692
4791.1001,4794.1401,4770.2202,4784.7402,469234790
4787.9199,4811.02,4786.3799,4795.75,446565353
4799.8301,4799.8799,4771.98,4783.3901,425149006
4800.5898,4813.3599,4790.6499,4803.3101,433070140
4794.3501,4807.5298,4790.4902,4807.0801,453493330
4814.77,4837.6699,4812.4502,4827.1201,457893397
4814.21,4814.96,4796.9199,4797.1899,474658458
4799.0298,4807.0498,4772.4302,4805.4502,529991443
4802.3301,4814.54,4794.29,4808.6802,476455316
4800.2002,4816.0,4786.27,4806.1401,523069803
4797.9502,4817.3599,4791.0601,4808.5601,467573216
4828.79,4836.4502,4816.7598,4818.48,468235230
4812.4902,4821.2998,4770.73,4783.48,469531707
4773.6802,4792.4702,4768.0,4775.4199,481868800
4782.46,4815.5801,4758.1001,4783.6899,483359326
4787.9302,4804.4199,4784.6201,4791.0898,440105534
4787.77,4797.6201,4760.2798,4776.0,424444986
4770.23,4775.1899,4751.6899,4771.0601,465405789
4774.8101,4787.9399,4750.2402,4783.9399,482130888
4806.1499,4816.7002,4781.6099,4798.7402,442269336
4806.6602,4829.5098,4797.3501,4829.5098,532185606
4829.9102,4839.5898,4813.9902,4831.8599,590574306
4816.48,4816.48,4791.2202,4804.0,572701502
4763.04,4773.77,4681.54,4681.54,684396142
4656.5898,4772.4399,4656.5098,4764.6499,634135245
4740.0,4756.2002,4701.79,4722.8501,647966530
4726.75,4770.3901,4726.75,4746.0601,606300495
4749.71,4826.02,4748.6699,4819.8999,657158313
4811.79,4821.8501,4794.2002,4818.0498,984096838
4833.8398,4843.7598,4787.4399,4796.0698,520870452
4813.7798,4824.21,4797.7798,4805.2202,484747954
4826.5801,4858.5698,4797.8999,4853.75,599194161
4879.2798,4895.5,4876.3701,4891.3599,557487609
4881.4502,4882.4199,4853.4102,4858.9102,550401491
4830.1699,4837.3398,4812.3101,4817.1699,472930772
4813.8901,4868.3799,4811.2798,4866.71,471216899
4871.8398,4877.2998,4850.04,4875.27,492232998
4868.46,4875.52,4819.02,4838.2998,602208965
4856.1001,4889.23,4846.8999,4875.7002,674918292
4864.6299,4872.1401,4848.21,4866.6201,482205649
4880.5698,4891.5,4841.7202,4859.4702,517778284
4872.98,4891.3501,4870.8101,4877.75,495516352
4871.9502,4883.9702,4851.5298,4873.9199,490711911
4883.9399,4884.6899,4840.9302,4864.52,463961960
4887.73,4904.7202,4885.5898,4893.77,423553275
4890.1699,4890.1699,4804.2402,4821.9102,634635996
4824.27,4836.54,4806.3301,4819.6299,470996179
4785.5898,4816.3301,4760.0698,4803.1001,542885734
4828.8999,4845.9902,4806.73,4808.48,492073867
4808.4702,4814.8799,4790.4502,4796.1699,441311400
4849.9102,4860.6802,4837.3101,4839.7202,488984839
4833.8101,4845.0698,4830.6802,4836.6099,527804217
4831.3101,4842.3198,4805.8398,4832.71,626261270
4836.54,4853.6099,4822.7798,4851.8599,619515650
4884.1602,4911.5801,4880.77,4909.9702,519900562
4908.1899,4911.7598,4885.8999,4891.46,486197929
4863.52,4886.3198,4846.4399,4860.5898,600735467
4883.0698,4885.8301,4831.6899,4836.4502,662479552
4820.5,4848.54,4794.0698,4805.5898,644382633
4821.3101,4823.9199,4801.1602,4801.27,524759961
4810.2998,4811.02,4726.3501,4766.9399,616422636
4764.8301,4773.6499,4717.5601,4726.9102,612963421
4718.5298,4732.2002,4673.0498,4679.1001,654485051
4647.5898,4697.9399,4647.5898,4660.46,645856927
4737.98,4777.0601,4731.79,4773.73,603495927
4766.48,4824.9702,4757.25,4804.9199,550113298
4748.8999,4832.9399,4747.3501,4825.1802,923478957
4849.71,4855.79,4685.7402,4747.0298,974412715
4729.1401,4759.8301,4711.96,4751.9502,725294002
4752.6099,4753.27,4677.4102,4702.04,789602717
4733.5698,4778.6499,4727.98,4764.4702,689901142
4745.0298,4794.5698,4742.9399,4792.27,590618513
4789.79,4826.75,4781.7202,4826.5898,624696710
4832.8101,4840.8101,4804.4399,4808.04,547713720
4822.0298,4862.23,4819.5698,4859.0,527972478
4876.9199,4884.6299,4861.0801,4873.8398,559272853
4856.7202,4859.6699,4832.5898,4853.8599,458366419
4861.4702,4870.8999,4853.04,4870.02,215259279
4861.73,4878.8701,4852.71,4857.02,459630164
4859.8501,4896.5698,4848.8901,4873.21,534724959
4876.2998,4880.7598,4810.8101,4810.8101,624149040
4806.77,4810.4399,4723.5698,4734.1001,696595252
4734.3799,4759.0298,4721.4102,4739.3701,602528272
4762.3398,4795.2798,4743.5298,4778.1401,538877198
4786.0601,4796.5801,4769.3901,4788.6699,489378603
4778.8599,4854.3198,4765.4399,4851.9399,641552845
4849.75,4869.5601,4843.04,4859.1899,542388182
4878.54,4897.2402,4877.1802,4895.8999,546081414
4878.04,4882.98,4854.27,4874.2998,517495824
4893.6499,4960.48,4890.1499,4935.8398,593669917
4943.6299,4955.25,4910.7598,4921.2202,599417416
4925.6499,4959.8999,4919.8101,4933.4102,603218668
4945.04,4952.1401,4904.3799,4914.8599,814377316
4919.1602,4963.0,4911.75,4934.8501,449992443
4948.3398,4961.5498,4944.3198,4953.7998,423929471
4952.0698,4957.4502,4938.2402,4948.8999,377437226
4948.3599,4948.3599,4917.3301,4934.3901,470727266
4927.5298,4940.04,4922.9399,4940.02,274284181
4948.9199,4992.0801,4947.5898,4965.8101,316873434
4976.4199,4978.4302,4922.0898,4926.29,365374853
4923.9199,4933.71,4903.2798,4918.2798,338847359
4925.3599,4927.1602,4853.9302,4863.6201,437094517
4900.8501,4928.4902,4884.52,4911.3301,545994990
4920.79,4944.75,4919.7998,4937.21,499424968
4936.3501,4967.8999,4935.3398,4964.9502,504548399
4973.8701,5020.7002,4957.8198,5007.0801,481499232
5013.8198,5033.3198,5009.4502,5024.8999,490659840
5027.5,5049.8301,5016.1899,5035.1699,479412540
5033.8799,5050.21,5012.6499,5050.21,496942025
5029.2798,5044.3701,4995.0698,5041.4302,422700842
5047.5601,5066.9502,5045.9199,5059.5098,393876206
5043.0698,5053.2002,5029.6099,5044.6499,466462620
5050.2598,5058.2002,5039.1802,5055.8501,437033898
5061.1001,5078.4102,5041.21,5051.1699,458087215
5070.1499,5085.3398,5050.02,5063.2002,498199393
5055.9702,5073.2402,5035.4902,5065.7002,528222854
5079.6099,5108.2202,5068.3701,5101.0601,551723517
5132.8701,5153.1802,5129.0,5151.4702,615554045
5164.1201,5168.2002,5148.8501,5156.9199,670307595
5169.4902,5172.4302,5150.1802,5168.0601,587471565
5146.4102,5146.8799,5098.3398,5129.3301,537199292
5107.4702,5116.7998,5086.3301,5116.77,537373167
5157.8301,5162.46,5128.8999,5152.6899,674490512
5141.27,5162.5601,5128.7598,5147.7002,594516275
5153.6099,5165.4702,5147.5801,5161.6001,457677663
5154.1802,5167.96,5148.0601,5167.96,441989223
5178.8501,5196.27,5174.3398,5185.8799,475830141
5176.5,5201.5698,5168.98,5196.5801,538358716
5200.1699,5221.6201,5196.0698,5212.1602,556767098
5219.8101,5234.27,5212.8301,5226.6899,553143862
5242.4902,5262.4199,5241.0,5256.8198,488791113
5251.3599,5271.1001,5238.6899,5271.0698,551609525
5266.1201,5304.3398,5264.4399,5302.3901,548754587
5306.3799,5316.79,5287.54,5300.6401,549226071
5295.4902,5324.7202,5291.7002,5324.7202,535437666
5334.5698,5353.1602,5330.4702,5350.73,497233488
5345.1802,5354.73,5335.7998,5352.1299,490514692
5358.0298,5358.5298,5309.9902,5332.3701,475768620
5305.23,5343.3101,5304.0098,5343.3101,444219011
5330.5601,5347.8799,5322.1299,5347.5498,456134341
5344.1802,5347.46,5316.7002,5330.3101,530542380
5368.6499,5398.4302,5355.3799,5390.9902,560259105
5386.3398,5387.73,5355.5298,5363.2598,529323277
5355.21,5373.48,5344.48,5373.48,431699957
5352.6099,5368.27,5338.6099,5360.3101,454823714
5348.2002,5373.2598,5341.4302,5351.2798,444614481
5351.3501,5375.77,5348.73,5359.8101,446792513
5355.7798,5370.6602,5336.0801,5363.98,466530696
5390.46,5394.6602,5364.1001,5385.8999,501788955
5387.73,5396.3901,5382.02,5394.5698,512675544
5382.79,5384.8799,5360.7002,5382.1699,389099450
5392.48,5426.8398,5375.8799,5416.25,490520307
5421.46,5423.6602,5399.27,5412.0801,433623705
5413.4702,5423.2798,5406.8101,5408.7598,741948355
5406.02,5426.4702,5400.1602,5413.3101,384322519
5433.2798,5439.5801,5328.71,5332.5298,582119558
5332.6401,5372.27,5327.25,5367.5601,460250624
5356.71,5375.4302,5346.29,5355.1401,436530485
5376.7402,5392.2798,5345.9399,5364.0,543096200
5320.96,5383.2202,5316.02,5374.27,440271747
5371.8999,5422.25,5363.29,5407.21,452214218
5410.1401,5433.3599,5405.1001,5430.27,405473693
5430.3101,5446.5098,5425.2998,5439.7402,373545576
5430.9902,5451.5,5427.5,5436.23,445992015
5440.2002,5453.4399,5403.3101,5432.2002,491779143
5415.5298,5441.2402,5415.2998,5440.4102,429800652
5447.27,5479.8599,5409.04,5418.52,488881734
5423.6499,5435.0601,5407.8701,5420.8799,429448427
5420.9399,5434.1802,5400.0801,5418.3701,385268816
5423.5698,5442.71,5406.5801,5421.6802,393548943
5413.9102,5422.79,5359.1401,5398.3999,474282157
5394.6099,5399.5498,5370.2402,5377.0298,454735018
5370.6899,5398.9902,5353.5898,5353.5898,395883715
5369.21,5399.2002,5367.5898,5399.2002,347103733
5383.7402,5405.54,5377.9102,5391.6602,393477059
5416.2998,5431.0,5392.2798,5399.6401,497712761
5422.4702,5455.8799,5413.3198,5443.5298,512749645
5447.2798,5450.8101,5430.2202,5442.0498,549465083
5503.27,5513.5698,5494.46,5508.0298,558049419
5523.48,5557.9302,5521.52,5548.1899,556308298
5553.6001,5563.9702,5537.9902,5541.0898,541168811
5555.27,5573.2598,5551.5498,5571.2798,599099017
5598.4702,5600.0,5575.21,5583.5298,664757395
5602.4399,5640.48,5600.3101,5629.6299,524108130
5642.4102,5645.0801,5625.4902,5644.0698,568155700
5624.8701,5629.7798,5608.1602,5625.1602,563987838
5623.5698,5633.4902,5606.0498,5626.3198,511655948
5640.7798,5646.0898,5619.6001,5646.0898,448713241
5649.1802,5659.0698,5638.0,5659.0698,542192848
5667.98,5691.21,5664.0,5678.3101,532125042
5681.3301,5683.6401,5661.4399,5681.6802,575437321
5662.5898,5675.5,5637.3999,5674.2202,556751559
5683.5801,5687.4199,5672.0298,5686.8101,471791891
5687.9702,5706.6099,5683.1001,5704.48,535862753
5715.1499,5724.71,5699.4102,5724.4399,521738070
5673.6201,5688.7402,5578.1602,5580.5498,696340641
5569.8101,5645.0801,5568.4702,5626.3101,653379037
5640.71,5673.6299,5640.6802,5651.5601,577994591
5662.9502,5701.0498,5661.5898,5699.3999,0
5714.9399,5716.5498,5690.2002,5703.3501,489393779
5720.8301,5732.5698,5705.1699,5730.2998,466346949
5748.29,5793.1299,5738.8198,5778.3701,503433254
5782.1699,5790.1899,5771.71,5785.7402,313768979
5785.3799,5799.9902,5781.3701,5794.6299,482108320
5812.9702,5813.2598,5762.5601,5788.7998,611774679
5804.1699,5816.6001,5779.8901,5816.5098,511987505
5834.4102,5881.46,5825.7402,5881.46,514428199
5881.21,5888.9199,5871.0898,5878.1201,456908559
5869.48,5890.8799,5848.3198,5856.77,514068369
5871.77,5883.1899,5845.96,5877.5898,467476143
5894.75,5895.1802,5852.6499,5885.2998,593176008
5891.6699,5897.6899,5657.7598,5741.9399,918051505
5677.1602,5716.2002,5633.3398,5708.1802,840790387
5740.21,5760.54,5709.1699,5751.8198,685853952
5774.1201,5774.1899,5682.3501,5727.0698,591088569
5661.3599,5707.3701,5634.5801,5700.8901,602059795
5694.21,5695.7402,5656.6201,5681.48,1041229129
5729.54,5776.3701,5724.4902,5772.2202,482423408
5762.9902,5772.1699,5725.0098,5726.3101,504501764
5740.5801,5784.9199,5737.0098,5782.3901,515474265
5787.4302,5802.46,5767.8701,5779.8701,474248831
5775.0298,5810.3101,5759.7002,5803.1099,654270353
5832.3101,5845.1499,5765.8701,5777.5898,479349863
5752.7202,5761.04,5671.6001,5671.6001,555211498
5693.48,5757.23,5660.5298,5753.0298,501625567
5723.3101,5723.6602,5599.4399,5653.02,609931543
5676.3999,5681.8999,5637.7402,5646.9199,551612895
5680.3599,5684.98,5592.5298,5596.96,311561965
5611.0,5663.6001,5593.6602,5648.8198,518956537
5606.4199,5628.8398,5579.6401,5597.8999,500107276
5618.8501,5673.02,5618.8501,5656.4702,409517974
5662.71,5708.6201,5650.2598,5694.1499,456825490
5687.0298,5717.9102,5667.27,5709.7998,434443287
5757.2002,5785.0,5749.6499,5778.9502,490480778
5785.3198,5806.1802,5776.6201,5793.3599,487760960
5815.04,5844.7998,5799.8501,5838.0801,426393300
5845.8198,5860.6401,5830.25,5839.7402,414346432
5832.9199,5880.5498,5818.2002,5880.1001,431999662
5898.3999,5922.3701,5895.54,5916.1602,507098016
5929.5801,5932.6099,5896.6099,5921.2202,503308495
5905.6001,5921.52,5890.25,5921.52,482277833
5920.9302,5950.5801,5912.7402,5941.3701,443034612
5927.1001,5945.0601,5916.29,5930.6499,510633234
5944.1602,5954.3799,5939.1699,5950.73,524754744
5994.02,5995.77,5847.0498,5917.0298,884451739
5883.7002,5918.3101,5868.9199,5908.9199,574984355
5928.6802,5932.3701,5871.79,5880.3301,591048870
5900.6401,5905.29,5880.4502,5895.1699,507291434
5934.0698,5936.1499,5859.6201,5914.23,608317689
5915.73,5917.4702,5879.7202,5891.2002,518462927
5899.6899,5912.5601,5877.0601,5899.9102,493747505
5909.4502,5936.79,5903.75,5934.73,438901383
5922.6401,5972.9302,5910.5,5926.3501,502965281
5879.5498,5920.96,5866.1699,5919.3901,504592440
5880.1299,5887.27,5783.3599,5788.1899,569909766
5792.3198,5844.6099,5785.2598,5831.5298,485581646
5878.6401,5916.3301,5878.0,5908.1699,484349729
5917.29,5919.75,5893.8501,5907.73,445321215
5920.6802,5944.98,5899.5601,5917.4199,442996196
5896.3101,5903.8701,5796.3198,5796.3198,522461039
5803.8999,5831.0801,5770.1401,5790.9102,495402228
5791.04,5804.2998,5750.5,5786.54,430332624
5817.29,5879.0,5817.02,5873.3301,413275384
5842.1602,5864.7798,5840.71,5851.7798,407640234
5863.9902,5871.8701,5802.77,5834.4399,420475761
5854.3101,5870.4702,5815.6001,5822.5298,396159893
5839.27,5852.7998,5821.8701,5838.0801,391155641
5785.29,5871.79,5785.2202,5862.1401,369079131
5870.8799,5940.5698,5865.3398,5932.8999,452382017
5948.7402,5995.4502,5945.9502,5988.6001,527617676
6001.8198,6009.6099,5972.27,5987.8999,374706261
5966.6401,5980.9102,5890.25,5932.73,494680278
5949.54,5964.3799,5909.9199,5951.1299,474201024
5960.4399,5980.1499,5943.8901,5964.3101,521117621
5957.1899,5958.8101,5907.96,5913.3701,468278320
5962.3501,5990.8701,5960.8701,5980.5298,487365623
5998.75,6002.9702,5968.0898,5995.6401,511884177
5982.8501,6004.4702,5974.8799,6004.3799,493139100
5981.8501,5997.23,5965.0601,5968.8198,455596204
5965.6602,6009.4399,5957.8501,5988.0,812366762
5997.5098,6012.9502,5963.1699,5981.1201,523513016
5991.9302,5998.2402,5971.1699,5991.0801,482856965
5987.7202,5994.5298,5927.7002,5973.6001,547200458
5965.6001,5965.6001,5915.7402,5934.9102,431558314
5912.1899,5937.5898,5911.48,5932.3198,429398549
5904.0601,5908.5698,5839.8901,5867.3501,577488927
5893.1802,5908.4702,5862.9902,5881.3398,511222539
5912.96,5957.75,5900.3501,5937.79,553095846
5920.6499,5939.2202,5908.6201,5933.0698,472009077
5941.7798,5980.2202,5930.8198,5979.2998,501260486
5988.96,6005.2002,5955.8301,5981.9199,510591326
5986.8501,5999.1899,5976.6499,5995.0601,421864910
5983.3101,6009.8101,5976.1201,5998.8398,487731759
6018.27,6059.21,6014.77,6057.1401,452881585
6037.29,6064.6699,6037.02,6064.5698,415398555
6071.96,6078.7998,6051.3301,6058.5298,377437518
6078.27,6084.1401,6036.7202,6063.52,473910556
6062.73,6082.25,6052.4399,6081.25,485278256
6072.21,6093.7598,6063.4702,6069.9902,577426923
6094.7202,6100.0601,6087.0298,6092.4502,466191371
6108.6602,6115.5298,6095.6299,6114.5298,442750600
6111.3198,6122.8198,6103.6602,6122.6099,452686820
6128.9102,6129.4902,6106.8501,6114.3501,458981149
6074.2798,6092.8701,6051.4702,6092.6201,532070134
6114.46,6122.5601,6102.1602,6108.8198,542301286
6122.2402,6122.2402,6061.0801,6067.8301,520212824
6078.02,6090.8901,6057.6899,6080.2202,471969572
6069.3501,6087.5801,6011.2402,6055.04,542264130
6056.0498,6066.6099,6035.9502,6037.8701,631732713
6138.23,6223.52,6129.79,6213.4702,840750147
6209.7998,6250.8501,6202.5298,6227.5898,594184639
6241.8799,6258.4199,6229.1499,6248.5601,625193324
6274.2598,6276.6602,6224.5801,6248.6499,599055433
6238.29,6243.7402,6194.5801,6236.3901,630798161
6266.1899,6297.6201,6237.6499,6295.5801,654902904
6292.1499,6318.5801,6291.8398,6313.6099,610531394
6314.6899,6328.5801,6299.5298,6320.7798,539147674
6319.0298,6346.98,6308.6201,6345.8101,490236703
6295.29,6315.1602,6248.29,6312.21,541928468
6295.29,6315.1602,6248.29,6309.0698,541928468
6286.0098,6325.1802,6285.9702,6316.1802,483612326
6293.3301,6300.46,6263.77,6293.6401,486083619
6261.27,6276.7998,6227.9902,6258.3599,472454858
6293.46,6352.4702,6293.46,6339.1401,552323193
6343.6401,6345.5601,6308.48,6314.5098,610883122
6319.5698,6324.5898,6301.8799,6308.6099,465324573
6336.9102,6380.0698,6336.2598,6378.6299,484654650
6384.1299,6391.1602,6371.7402,6386.1201,406179008
6393.3301,6410.77,6389.3999,6409.29,205132105
6409.52,6420.21,6392.0098,6405.9702,459015913
6419.48,6426.04,6385.3198,6422.5601,492416338
6412.6899,6412.6899,6279.3599,6311.3799,812496342
6337.3398,6374.1899,6321.4302,6365.5601,746879613
6325.6099,6365.2998,6244.8398,6337.8701,672967124
6380.6802,6380.77,6256.8101,6263.7002,781315584
6242.4702,6337.0601,6235.77,6265.1099,629697869
6243.7202,6304.1001,6234.2202,6293.0498,524326142
6300.6401,6333.29,6290.6499,6316.2798,537860764
6364.6001,6377.5498,6335.23,6344.5698,492828646
6351.2402,6394.4302,6347.9102,6393.8901,470387493
6389.4702,6403.5,6371.6899,6383.6499,469641797
6405.4102,6416.8301,6388.4102,6394.6699,506649692
6407.25,6423.6802,6386.25,6389.9102,537889494
6405.1499,6470.9199,6405.0298,6466.3198,999865899
6504.8901,6522.7002,6495.1802,6513.27,579612080
6505.3501,6510.8701,6462.79,6480.6699,523560194
6504.5498,6504.5498,6447.9302,6472.48,520642471
6481.0801,6501.52,6467.7798,6472.6899,479761768
6462.5498,6467.8301,6449.0,6465.1699,357075511
6427.3198,6438.2402,6407.9902,6433.1602,312335232
6437.0601,6448.9399,6425.9199,6435.1499,291723812
6449.52,6452.0698,6432.6802,6441.4199,267771458
6439.8999,6442.5298,6396.4199,6396.4199,353522456
6431.5898,6513.02,6417.75,6511.3398,490113981
6520.0298,6579.25,6519.2598,6575.7998,624438719
6595.75,6603.1699,6576.9199,6584.5801,550342585
6613.1201,6654.98,6605.0298,6653.29,510394997
6651.6802,6680.3198,6649.2002,6676.6299,493653763
6692.8701,6696.1201,6658.27,6677.9399,519664647
6640.6602,6663.5098,6619.3501,6662.6602,561365117
6675.6899,6708.4902,6664.7402,6708.4902,486484429
6699.3198,6763.98,6695.52,6758.54,530693700
6807.8501,6835.79,6719.1099,6737.1401,619498842
6767.8501,6820.04,6738.4502,6810.2798,582897617
6804.5898,6826.79,6784.7202,6811.3799,507690691
6829.04,6843.2402,6801.5898,6834.3301,563855474
6829.5498,6906.2798,6822.8501,6906.2798,530447010
6928.27,6969.3999,6926.3701,6963.46,531950927
6975.3799,6992.9102,6880.6802,6919.3501,659166007
6965.0098,6967.6001,6894.8398,6916.2998,554958450
6956.6602,7022.9702,6941.48,7022.9702,688811267
7000.6802,7020.6401,6974.7002,6988.3198,625842472
6910.3901,6958.79,6894.6299,6930.73,618440225
6972.8101,6983.6099,6915.48,6949.4102,546095469
6910.5698,6970.7598,6879.02,6901.5,713380362
6866.3799,6889.0698,6764.9399,6776.4102,601380477
6687.4702,6807.96,6498.1499,6543.8501,724480348
6378.6001,6673.4102,6370.48,6665.98,989050129
6632.98,6716.25,6581.3799,6582.02,729763552
6595.8101,6606.0498,6304.1802,6306.1001,831498695
6395.1602,6453.4302,6164.4302,6412.6802,1009681459
6477.04,6565.2798,6424.2998,6523.8501,686995691
6482.77,6567.6201,6478.4102,6553.8599,501231866
6523.2598,6684.1499,6520.3901,6675.0298,613745255
6734.3398,6795.9199,6665.9199,6794.9199,626652230
6778.2798,6840.6001,6758.5098,6770.6602,578899569
6742.1499,6838.0,6740.48,6779.6899,539829855
6808.6001,6879.4702,6759.2202,6759.2598,526961810
6793.0801,6826.0098,6744.0498,6761.8501,461550310
6816.4302,6897.5298,6789.02,6896.6001,482071488
6933.8198,6989.3599,6927.46,6989.1001,513584644
6984.8301,7003.1299,6900.3501,6900.3501,609180624
6945.2002,6964.1602,6854.4199,6854.4199,649199129
6862.9399,6892.3799,6687.4399,6750.54,740819037
6661.9102,6820.3701,6645.0298,6811.04,652946674
6777.6299,6901.6299,6753.8301,6881.2798,573170223
6919.79,6937.0298,6872.0601,6913.02,580960313
6855.5698,6935.48,6850.9102,6929.3901,587658938
6955.8501,6971.0,6931.3501,6966.4302,539843116
7014.8398,7101.3101,7007.2998,7101.1802,578211005
7122.4702,7156.25,7108.04,7131.1201,622634856
7172.25,7186.0898,7025.8301,7046.5098,690035858
7077.8501,7084.0698,7012.5698,7040.98,579967327
7050.6602,7075.5498,7010.0098,7030.9702,486036361
7058.1201,7061.6699,7011.6899,7019.9502,803364857
6945.9702,6949.02,6806.1602,6864.8799,695831120
6871.0898,6902.23,6845.8501,6885.9199,587748620
6863.29,6930.7002,6828.8799,6853.4502,598432287
6763.9399,6809.9399,6679.3501,6682.2598,693394532
6683.1899,6708.5801,6507.8398,6508.0898,754924615
6644.3999,6760.6499,6538.79,6753.8301,743528815
6791.3901,6793.5,6479.5601,6529.8398,733127509
6488.02,6559.8799,6410.04,6460.8101,766787307
